movieId,title,avg_rating,num_ratings,rating_std,genres,genre_vec,popularity,movie_idx
4463,1969 (1988),2.9444,9,0.8642,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.0011707888189666075,3951
4464,"Accidental Tourist, The (1988)",3.3867,128,0.9626,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.018586272501094892,3952
4465,"Accused, The (1988)",3.7297,172,0.8022,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025025611005411234,3953
4466,Above the Law (1988),2.8786,70,0.8719,Action|Crime|Drama,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010098053563586989,3954
4467,"Adventures of Baron Munchausen, The (1988)",3.5375,320,0.9707,Adventure|Comedy|Fantasy,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04668520415629347,3955
4468,Apartment Zero (1988),3.56,25,1.1775,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0035123664568998225,3956
4469,Appointment with Death (1988),3.25,8,1.118,Crime|Mystery,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.0010244402165957816,3957
4470,Ariel (1988),3.8409,22,0.729,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0030733206497873446,3958
4471,Arthur 2: On the Rocks (1988),1.8415,41,0.9904,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.005853944094833037,3959
4472,Bad Dreams (1988),2.5714,7,1.2936,Horror|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.0008780916142249556,3960
4473,Bat*21 (1988),3.1528,36,1.1293,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.0051222010829789074,3961
4474,Beaches (1988),3.2164,134,1.1773,Comedy|Drama|Musical,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.01946436411531985,3962
4475,"Beast of War, The (Beast, The) (1988)",3.4412,17,1.0415,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.002341577637933215,3963
4476,Big Business (1988),3.2794,34,0.7395,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004829503878237256,3964
4477,Big Top Pee-Wee (1988),2.538,79,0.9201,Adventure|Children|Comedy,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011415190984924422,3965
4478,Biloxi Blues (1988),3.4643,98,0.7767,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.014195814429970116,3966
4479,Bird (1988),3.6818,33,0.6492,Drama|Musical,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.00468315527586643,3967
4480,"Blob, The (1988)",2.7368,95,0.9371,Horror|Sci-Fi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.013756768622857638,3968
4481,"Boost, The (1988)",3.6,10,0.6245,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013171374213374334,3969
4482,"Bright Lights, Big City (1988)",2.8333,30,0.9516,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004244109468753952,3970
4483,Caddyshack II (1988),1.8228,79,0.9874,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011415190984924422,3971
4484,Camille Claudel (1988),3.6875,24,0.7043,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0033660178545289964,3972
4485,Casual Sex? (1988),2.45,20,0.9605,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002780623445045693,3973
4486,Clean and Sober (1988),3.4848,33,0.9002,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00468315527586643,3974
4487,Cocktail (1988),2.7167,210,0.9596,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.03058685789550262,3975
4488,Colors (1988),3.3333,99,0.7521,Action|Crime|Drama,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01434216303234094,3976
4489,Coming to America (1988),3.439,459,0.9174,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.06702765988583828,3977
4490,"Couch Trip, The (1988)",2.6154,13,0.7113,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0017561832284499113,3978
4491,Criminal Law (1988),2.875,4,1.1388,Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0004390458071124778,3979
4492,Critters (1986),2.7979,94,0.9177,Comedy|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.013610420020486812,3980
4493,Critters 2: The Main Course (1988),2.22,25,1.1923,Comedy|Horror|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.0035123664568998225,3981
4494,Critters 3 (1991),1.86,25,1.2208,Comedy|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.0035123664568998225,3982
4495,Crossing Delancey (1988),3.9915,59,0.6344,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.008488218937507903,3983
4496,D.O.A. (1988),3.1667,51,0.9111,Film-Noir|Mystery|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.007317430118541296,3984
4497,Dead Heat (1988),2.4286,14,1.0667,Action|Comedy|Horror|Sci-Fi,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.0019025318308207371,3985
4498,"Dead Pool, The (1988)",3.1118,85,0.7568,Action|Crime|Thriller,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.012293282599149379,3986
4499,Dirty Rotten Scoundrels (1988),3.6911,395,0.8288,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.05766134933410542,3987
4500,Drowning by Numbers (1988),3.8333,39,0.936,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005561246890091386,3988
4501,"Elvira, Mistress of the Dark (1988)",2.5946,37,1.0707,Comedy|Horror,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0052685496853497335,3989
4502,Ernest Saves Christmas (1988),1.9389,90,1.0215,Children|Comedy,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013025025611003507,3990
4503,Everybody's All-American (1988),2.9091,11,0.668,Romance,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0014634860237082593,3991
4504,Feds (1988),2.6176,17,0.6973,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002341577637933215,3992
4505,For Keeps (1988),3.0294,17,0.9621,Drama|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.002341577637933215,3993
4506,Frantic (1988),3.3989,94,0.7423,Crime|Mystery|Thriller,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.013610420020486812,3994
4508,Gorillas in the Mist (1988),3.3133,166,0.8788,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.024147519391186277,3995
4509,"Great Outdoors, The (1988)",3.2403,77,0.8739,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011122493780182771,3996
4510,Heartbreak Hotel (1988),2.1818,11,1.0718,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,3997
4511,High Spirits (1988),2.75,16,1.118,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002195229035562389,3998
4512,Hot to Trot (1988),2.0417,12,0.8281,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016098346260790852,3999
4513,"House on Carroll Street, The (1988)",2.9286,7,0.175,Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0008780916142249556,4000
4514,Howling IV: The Original Nightmare (1988),2.125,8,1.1388,Horror,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010244402165957816,4001
4515,Imagine: John Lennon (1988),3.4556,45,1.2375,Documentary,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006439338504316341,4002
4516,Johnny Be Good (1988),2.2692,26,0.9631,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003658715059270648,4003
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),3.5147,34,0.8179,Horror|Mystery|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",0.004829503878237256,4004
4518,"Lair of the White Worm, The (1988)",2.9464,56,1.0593,Horror,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.008049173130395427,4005
4519,"Land Before Time, The (1988)",3.2795,195,0.9171,Adventure|Animation|Children|Fantasy,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028391628859940232,4006
4520,License to Drive (1988),2.9886,44,0.9504,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006292989901945515,4007
4521,Little Nikita (1988),3.25,16,0.5,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002195229035562389,4008
4522,Masquerade (1988),3.2308,13,0.5412,Mystery|Romance|Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",0.0017561832284499113,4009
4523,Milagro Beanfield War (1988),3.6639,61,0.7284,Comedy|Drama|Fantasy,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008780916142249556,4010
4524,Moon Over Parador (1988),2.875,40,0.9536,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005707595492462211,4011
4525,Moving (1988),2.6364,11,0.6773,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,4012
4526,My Stepmother Is an Alien (1988),2.4115,96,1.0232,Comedy|Romance|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0.013903117225228464,4013
4527,"Night in the Life of Jimmy Reardon, A (1988)",2.3333,15,1.075,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0020488804331915632,4014
4528,Off Limits (1988),3.2,5,0.4,Action|Thriller|War,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0.0005853944094833038,4015
4529,Bagdad Cafe (Out of Rosenheim) (1987),3.803,66,0.8611,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009512659154103686,4016
4530,Permanent Record (1988),2.75,10,1.1011,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013171374213374334,4017
4531,Red Heat (1988),2.8681,91,0.7943,Action,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013171374213374333,4018
4532,Return of the Living Dead Part II (1988),2.8824,34,1.3343,Comedy|Horror,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.004829503878237256,4019
4533,"Return of the Living Dead, The (1985)",3.4107,112,0.9478,Comedy|Horror|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.016244694863161678,4020
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),3.3269,26,1.0647,Adventure|Drama|Western,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.003658715059270648,4021
4535,"Man from Snowy River, The (1982)",3.6837,98,0.9214,Drama|Romance|Western,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0.014195814429970116,4022
4536,Rocket Gibraltar (1988),3.5,5,0.4472,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005853944094833038,4023
4537,Running on Empty (1988),3.6875,40,0.8992,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005707595492462211,4024
4538,Salome's Last Dance (1988),4.4,5,0.4899,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005853944094833038,4025
4540,Satisfaction (a.k.a. Girls of Summer) (1988),2.2857,14,1.1135,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.0019025318308207371,4026
4541,"Serpent and the Rainbow, The (1988)",2.9907,54,0.8361,Horror,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.007756475925653775,4027
4543,Shoot to Kill (1988),3.6,25,0.8718,Action|Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0035123664568998225,4028
4544,Short Circuit 2 (1988),2.5493,142,1.0914,Comedy|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.020635152934286458,4029
4545,Short Circuit (1986),3.1061,344,0.9718,Comedy|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.05019757061319329,4030
4546,"Vanishing, The (Spoorloos) (1988)",3.996,125,0.8933,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.018147226693982416,4031
4547,Stormy Monday (1988),3.3636,11,1.0464,Crime|Drama,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,4032
4548,Sunset (1988),3.1667,3,0.8498,Action|Comedy|Thriller|Western,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0.0002926972047416519,4033
4550,Switching Channels (1988),3.15,10,0.55,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013171374213374334,4034
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",3.3558,52,1.089,Action|Horror|Sci-Fi|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",0.0074637787209121224,4035
4553,They Live (1988),3.4542,153,0.877,Action|Sci-Fi|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.022244987560365543,4036
4555,Torch Song Trilogy (1988),3.7396,48,1.1039,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.006878384311428819,4037
4556,Track 29 (1988),3.0,6,0.7638,Drama|Mystery,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.0007317430118541296,4038
4557,Tucker: The Man and His Dream (1988),3.5058,86,0.8473,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012439631201520205,4039
4558,Twins (1988),2.8432,271,0.9373,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.039514122640123,4040
4559,Vice Versa (1988),2.58,25,0.8207,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0035123664568998225,4041
4560,Watchers (1988),2.3333,9,0.7817,Horror|Sci-Fi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0.0011707888189666075,4042
4561,Waxwork (1988),2.8235,17,1.1497,Comedy|Horror,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.002341577637933215,4043
4562,Without a Clue (1988),3.4821,28,0.871,Comedy|Mystery,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.0039514122640123,4044
4563,Young Einstein (1988),2.5176,85,0.9532,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012293282599149379,4045
4564,Always (1989),3.2355,121,0.9317,Drama|Fantasy|Romance,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.01756183228449911,4046
4565,American Ninja (1985),2.4576,59,1.0054,Action|Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008488218937507903,4047
4566,American Ninja 2: The Confrontation (1987),1.8478,23,1.0047,Action|Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0032196692521581703,4048
4567,American Ninja 3: Blood Hunt (1989),1.8696,23,1.2088,Action|Adventure,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0032196692521581703,4049
4568,Best of the Best (1989),3.2237,38,1.0046,Action,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00541489828772056,4050
4569,Best of the Best 2 (1993),2.6364,11,0.8003,Action,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,4051
4570,"Big Picture, The (1989)",3.5405,37,0.7011,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0052685496853497335,4052
4571,Bill & Ted's Excellent Adventure (1989),3.3556,859,0.9581,Adventure|Comedy|Sci-Fi,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.12556710083416864,4053
4572,Black Rain (1989),3.0372,121,0.7772,Action|Crime|Drama,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01756183228449911,4054
4573,Blaze (1989),2.9412,17,0.7647,Comedy|Drama,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002341577637933215,4055
4574,Blind Fury (1989),2.7308,26,1.0022,Action|Thriller,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.003658715059270648,4056
4575,Breaking In (1989),3.1111,9,0.7738,Adventure|Comedy,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011707888189666075,4057
4576,C.H.U.D. II - Bud the Chud (1989),2.3,5,1.1225,Comedy|Horror,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005853944094833038,4058
4577,Casualties of War (1989),3.2466,73,0.922,Drama|War,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.010537099370699467,4059
4578,Chances Are (1989),3.1406,32,0.8591,Comedy|Romance,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.004536806673495604,4060
4579,Cookie (1989),2.7143,7,0.9203,Comedy|Crime,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0008780916142249556,4061
4580,Cyborg (1989),2.3191,47,0.9969,Action|Sci-Fi,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.006732035709057993,4062
4581,Dad (1989),2.75,12,1.0704,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016098346260790852,4063
4582,Dead Bang (1989),2.7,5,0.9798,Thriller,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0005853944094833038,4064
4583,Disorganized Crime (1989),2.8125,8,0.9662,Action|Comedy,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0010244402165957816,4065
4584,Dream a Little Dream (1989),2.3594,32,1.1335,Comedy|Drama|Romance,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.004536806673495604,4066
4585,"Dream Team, The (1989)",3.1562,48,0.9691,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006878384311428819,4067
4586,"Dry White Season, A (1989)",3.4643,14,0.6113,Drama|Thriller,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0019025318308207371,4068
4587,Earth Girls Are Easy (1988),2.7081,161,1.0684,Comedy|Musical|Sci-Fi,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",0.02341577637933215,4069
4588,Eddie and the Cruisers II: Eddie Lives! (1989),2.3182,11,1.1336,Drama|Musical,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.0014634860237082593,4070
4589,Eddie and the Cruisers (1983),3.1489,47,0.8686,Drama|Musical|Mystery,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0.006732035709057993,4071
4590,Enemies: A Love Story (1989),3.5,6,0.7071,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007317430118541296,4072
4591,Erik the Viking (1989),3.2273,44,1.0026,Adventure|Comedy|Fantasy,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006292989901945515,4073
4592,"Experts, The (1989)",2.75,2,0.25,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00014634860237082594,4074
4593,Family Business (1989),2.7097,31,0.8498,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004390458071124778,4075
4594,Farewell to the King (1989),2.3333,6,0.7454,Action|War,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.0007317430118541296,4076
4595,Fat Man and Little Boy (1989),3.4474,38,0.7846,Drama,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00541489828772056,4077
4597,Gleaming the Cube (1989),2.7714,35,1.1361,Action|Drama|Mystery,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.004975852480608081,4078
4598,Going Overboard (1989),1.3333,6,1.0274,Comedy,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007317430118541296,4079
