movie_idx,movieId,title,genres,avg_rating,popularity
5921,6979,WarGames (1983),Drama|Sci-Fi|Thriller,3.6541,0.0677594028976924
5922,6980,Mr. Hobbs Takes a Vacation (1962),Comedy,3.5625,0.0010244402165957
5923,6981,"Ordet (Word, The) (1955)",Drama,3.9737,0.0026342748426748
5924,6982,Forbidden Games (Jeux interdits) (1952),Drama|War,3.85,0.0013171374213374
5925,6983,Jane Eyre (1944),Drama|Romance,3.65,0.0027806234450456
5926,6984,"Tale of Two Cities, A (1935)",Drama,3.9583,0.0033660178545289
5927,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,4.1412,0.0122932825991493
5928,6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama,3.7929,0.0100980535635869
5929,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,3.9759,0.0210741987413989
5930,6988,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance,3.4688,0.0021952290355623
5931,6989,Gorky Park (1983),Crime|Drama|Thriller,3.5,0.0076101273232829
5932,6990,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",Action|Adventure|Comedy|Crime|Drama,3.6094,0.0045368066734956
5933,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance,2.9286,0.0070247329137996
5934,6992,Guarding Tess (1994),Comedy|Drama,3.0435,0.0065856871066871
5935,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,3.9925,0.0291233718717943
5936,6994,"Hard Way, The (1991)",Action|Comedy,3.1333,0.0020488804331915
5937,6995,Hercules in New York (1970),Action|Comedy|Fantasy,2.0517,0.0040977608663831
5938,6996,Highlander II: The Quickening (1991),Action|Sci-Fi,2.2222,0.0196107127176906
5939,6997,Hoffa (1992),Crime|Drama,3.1889,0.0064393385043163
5940,6998,House of Cards (1993),Drama,3.5882,0.0023415776379332
5941,6999,Housesitter (1992),Comedy|Romance,3.2143,0.0060002926972038
5942,7000,Hudson Hawk (1991),Action|Adventure|Comedy,2.7738,0.0121469339967785
5943,7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,3.6189,0.0207815015366572
5944,7002,Mindwalk (1990),Drama,3.6667,0.0011707888189666
5945,7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller,3.3333,0.0046831552758664
5946,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,2.7776,0.0488804331918558
5947,7005,King Ralph (1991),Comedy,2.5,0.0090736133469912
5948,7006,Knight Moves (1992),Mystery|Thriller,2.5556,0.0011707888189666
5949,7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,3.2612,0.0194643641153198
5950,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,3.5244,0.0118542367920369
5951,7009,Lorenzo's Oil (1992),Drama,3.3364,0.0079028245280246
5952,7010,"Lover, The (Amant, L') (1992)",Drama|Romance,3.8478,0.0032196692521581
5953,7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama,3.6333,0.0020488804331915
5954,7012,Mr. Destiny (1990),Comedy|Fantasy,3.1458,0.0033660178545289
5955,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,4.1511,0.0201961071271739
5956,7014,Nowhere to Run (1993),Action|Romance,2.9,0.0020488804331915
5957,7015,Only the Lonely (1991),Comedy|Romance,3.0,0.0014634860237082
5958,7016,Over the Top (1987),Action|Drama,2.2561,0.005853944094833
5959,7017,Passenger 57 (1992),Action|Thriller,2.8816,0.0109761451778119
5960,7018,Presumed Innocent (1990),Crime|Drama|Thriller,3.6402,0.0155129518513075
5961,7019,Project X (1987),Comedy|Drama,3.0185,0.0038050636616414
5962,7020,Proof (1991),Comedy|Drama|Romance,3.7361,0.0051222010829789
5963,7021,Pure Luck (1991),Comedy|Crime,2.6111,0.002487926240304
5964,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,3.8216,0.0662959168739841
5965,7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,3.8467,0.0108297965754411
5966,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,3.4861,0.0051222010829789
5967,7025,"Midnight Clear, A (1992)",Drama|War,3.7794,0.0048295038782372
5968,7026,Summer School (1987),Comedy,3.07,0.0071710815161704
5969,7027,Silverado (1985),Action|Western,3.6615,0.0188789697058365
5970,7028,Quick Change (1990),Comedy|Crime,3.5082,0.0087809161422495
5971,7029,Rabid (1977),Horror|Thriller,3.2619,0.0029269720474165
5972,7030,Radio Flyer (1992),Drama,3.1912,0.0048295038782372
5973,7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,2.4545,0.0014634860237082
5974,7032,Revenge (1990),Drama|Romance|Thriller,2.75,0.0010244402165957
5975,7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,3.125,0.0068783843114288
5976,7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,3.838,0.026050051222007
5977,7035,Streets of Fire (1984),Action|Romance,3.1333,0.0020488804331915
5978,7036,Teen Wolf (1985),Comedy|Fantasy,2.7745,0.0147812088394534
5979,7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,3.6667,0.0011707888189666
5980,7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,3.725,0.0027806234450456
5981,7039,Thunderheart (1992),Crime|Mystery|Thriller,3.2593,0.0038050636616414
5982,7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,3.4455,0.0079028245280246
5983,7041,Trapped in Paradise (1994),Comedy|Crime,2.25,0.0013171374213374
5984,7042,Betty Blue (37°2 le matin) (1986),Drama|Romance,3.6892,0.0052685496853497
5985,7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,4.0,0.0054148982877205
5986,7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,3.6149,0.0253183082101528
5987,7045,"Witches, The (1990)",Children|Fantasy,3.4466,0.0149275574418242
5988,7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,3.1587,0.0275135372457152
5989,7047,Year of the Dragon (1985),Action|Crime|Drama,3.0417,0.001609834626079
5990,7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,3.3605,0.0061466412995746
5991,7049,Flying Down to Rio (1933),Comedy|Musical|Romance,3.4545,0.0014634860237082
5992,7050,Follow the Fleet (1936),Comedy|Musical|Romance,3.6111,0.0011707888189666
5993,7051,"What's New, Pussycat (1965)",Comedy,3.2174,0.0032196692521581
5994,7054,Little Women (1949),Drama,3.4583,0.0033660178545289
5995,7055,Swing Time (1936),Comedy|Musical|Romance,3.8103,0.0040977608663831
5996,7056,"Public Enemy, The (1931)",Action|Crime|Drama,3.8,0.004975852480608
5997,7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,3.3636,0.0030733206497873
5998,7058,Life with Father (1947),Comedy,3.6667,0.0051222010829789
5999,7059,National Velvet (1944),Children|Drama,3.4688,0.0045368066734956
6000,7060,Jesus Christ Superstar (1973),Drama|Musical,3.2471,0.012585979803891
6001,7061,Dark Victory (1939),Drama|Romance,3.4062,0.0021952290355623
6002,7062,Birdman of Alcatraz (1962),Drama,3.8333,0.0090736133469912
6003,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,4.0482,0.0165373920679033
6004,7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,3.9691,0.0140494658275992
6005,7065,"Birth of a Nation, The (1915)",Drama|War,3.0147,0.0048295038782372
6006,7066,"Blue Kite, The (Lan feng zheng) (1993)",Drama,3.7857,0.0008780916142249
6007,7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,3.7321,0.0039514122640123
6008,7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance,3.3143,0.004975852480608
6009,7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,3.3621,0.0040977608663831
6010,7070,Red River (1948),Action|Adventure|Western,3.9615,0.0074637787209121
6011,7071,"Woman Under the Influence, A (1974)",Drama,4.1538,0.0036587150592706
6012,7072,Stagecoach (1939),Action|Drama|Romance|Western,3.7716,0.011707888189666
6013,7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,3.9397,0.0168300892726449
6014,7074,"Navigator, The (1924)",Comedy,3.6346,0.0036587150592706
6015,7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,3.9773,0.0095126591541036
6016,7076,Bullitt (1968),Action|Crime|Drama|Thriller,3.7435,0.0223913361627363
6017,7078,Jezebel (1938),Drama,3.88,0.0035123664568998
6018,7079,"Hunchback of Notre Dame, The (1939)",Drama,3.9375,0.0057075954924622
6019,7080,42nd Street (1933),Drama|Musical|Romance,3.5645,0.0043904580711247
6020,7081,I'm No Angel (1933),Comedy,3.5,0.0004390458071124
6021,7082,That Touch of Mink (1962),Comedy|Romance,3.5,0.0040977608663831
6022,7083,Sweet Dreams (1985),Drama,3.7857,0.0008780916142249
6023,7084,"Play It Again, Sam (1972)",Comedy|Romance,3.9024,0.0118542367920369
6024,7085,Send Me No Flowers (1964),Comedy|Romance,3.75,0.001609834626079
6025,7086,Pygmalion (1938),Comedy|Drama,3.5172,0.0040977608663831
6026,7087,"Passage to India, A (1984)",Adventure|Drama,3.7544,0.0081955217327662
6027,7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,4.2083,0.0051222010829789
6028,7089,Amarcord (1973),Comedy|Drama,3.9783,0.0099517049612161
6029,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,3.9161,0.1053709937069946
6030,7091,Horse Feathers (1932),Comedy,3.994,0.0120005853944077
6031,7092,Anna Karenina (1935),Drama|Romance,3.2895,0.0026342748426748
6032,7093,"Front Page, The (1974)",Comedy,3.5,0.0020488804331915
6033,7094,Attraction (2000),Drama|Romance|Thriller,2.8889,0.0011707888189666
6034,7095,Looking for Mr. Goodbar (1977),Drama,2.9524,0.0029269720474165
6035,7096,Rivers and Tides (2001),Documentary,4.1429,0.0039514122640123
6036,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,4.0599,0.0523927996487556
6037,7101,Doc Hollywood (1991),Comedy|Romance,3.056,0.0168300892726449
6038,7102,Dragnet (1987),Comedy|Crime|Drama,2.7761,0.0096590077564745
6039,7103,Madhouse (1990),Comedy,1.6667,0.0007317430118541
6040,7104,1941 (1979),Comedy|War,2.5685,0.0105370993706994
6041,7107,Foul Play (1978),Comedy|Thriller,3.663,0.0065856871066871
6042,7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,2.95,0.0013171374213374
6043,7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance,3.0714,0.0008780916142249
6044,7111,Ryan's Daughter (1970),Drama|Romance,3.6154,0.0017561832284499
6045,7114,"Collector, The (1965)",Drama|Horror|Thriller,3.7083,0.0033660178545289
6046,7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,3.9659,0.0062929899019455
6047,7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,3.895,0.0144885116347117
6048,7117,Leprechaun (1993),Comedy|Horror,2.0312,0.0045368066734956
6049,7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,3.3409,0.0030733206497873
6050,7119,Crazy People (1990),Comedy,3.8333,0.0020488804331915
6051,7121,Adam's Rib (1949),Comedy|Romance,3.8034,0.0169764378750158
6052,7122,King of Hearts (1966),Comedy|Drama|War,3.6964,0.0039514122640123
6053,7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,3.582,0.0185862725010948
6054,7124,Grass (1999),Documentary,3.5128,0.0055612468900913
6055,7125,Spring Forward (1999),Drama,3.375,0.0004390458071124
6056,7126,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical,4.0,0.002487926240304
6057,7127,Run (1991),Action|Drama|Thriller,2.7,0.0013171374213374
6058,7128,Things to Come (1936),Sci-Fi,3.4333,0.0020488804331915
6059,7130,Darling (1965),Drama,3.45,0.0013171374213374
6060,7131,"Summer Place, A (1959)",Drama,3.125,0.0004390458071124
6061,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,4.0324,0.0247329138006695
6062,7133,Metalstorm: The Destruction of Jared-Syn (1983),Action|Adventure|Sci-Fi,2.3125,0.0010244402165957
6063,7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,3.3824,0.0023415776379332
6064,7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,4.1633,0.0070247329137996
6065,7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,3.96,0.0035123664568998
6066,7137,"Cooler, The (2003)",Comedy|Drama|Romance,3.5442,0.0213668959461405
6067,7139,In America (2002),Drama|Romance,3.882,0.0339528757500316
6068,7141,My Flesh and Blood (2003),Documentary,3.8333,0.0011707888189666
6069,7142,Honey (2003),Drama|Romance,2.8438,0.0068783843114288
6070,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,3.6731,0.1583491877652336
6071,7147,Big Fish (2003),Drama|Fantasy|Romance,3.7877,0.1863017708180614
6072,7148,Love Don't Cost a Thing (2003),Drama|Romance,3.0,0.0005853944094833
6073,7149,Something's Gotta Give (2003),Comedy|Drama|Romance,3.5405,0.037757939411673
6074,7150,Stuck on You (2003),Comedy,2.7883,0.0160983462607908
6075,7151,Girl with a Pearl Earring (2003),Drama|Romance,3.4922,0.0279525830528277
6076,7152,"Statement, The (2003)",Drama|Thriller,2.5,0.0008780916142249
6077,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,4.14,0.4749012146933301
6078,7154,Mona Lisa Smile (2003),Drama|Romance,3.0861,0.0261963998243778
6079,7155,Calendar Girls (2003),Comedy,3.5848,0.0162446948631616
6080,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,4.0206,0.0389287282306397
6081,7157,"Hebrew Hammer, The (2003)",Comedy,2.6957,0.0032196692521581
6082,7158,House of Sand and Fog (2003),Drama,3.7106,0.0342455729547732
6083,7160,Monster (2003),Crime|Drama,3.6282,0.051222010829789
6084,7161,Cheaper by the Dozen (2003),Children|Comedy,2.8148,0.0196107127176906
6085,7162,Cold Mountain (2003),Drama|Romance|War,3.557,0.051222010829789
6086,7163,Paycheck (2003),Action|Sci-Fi|Thriller,3.114,0.0313186009073567
6087,7164,Peter Pan (2003),Action|Adventure|Children|Fantasy,3.4659,0.0191716669105781
6088,7165,"Company, The (2003)",Drama|Musical,3.2833,0.0042441094687539
6089,7167,Japanese Story (2003),Drama,3.1136,0.0030733206497873
6090,7168,Secret Things (Choses secrètes) (2002),Drama,3.1667,0.0007317430118541
6091,7169,Chasing Liberty (2004),Comedy|Romance,3.1848,0.0065856871066871
6092,7171,Aileen: Life and Death of a Serial Killer (2003),Documentary,3.5484,0.0043904580711247
6093,7172,Distant (Uzak) (2002),Drama,3.7,0.0005853944094833
6094,7173,Along Came Polly (2004),Comedy|Romance,2.9646,0.0433191863017644
6095,7174,Teacher's Pet (2004),Animation|Children,2.6,0.0005853944094833
6096,7175,Torque (2004),Action|Crime,2.1471,0.0048295038782372
6097,7176,Crimson Gold (Talaye sorgh) (2003),Drama,3.3,0.0005853944094833
6098,7177,Osama (2003),Drama,3.5577,0.0036587150592706
6099,7178,"Great Gatsby, The (1974)",Drama,3.2255,0.0073174301185412
6100,7179,Wuthering Heights (1992),Drama|Romance,3.2812,0.0021952290355623
6101,7181,Ship of Fools (1965),Drama,3.6,0.0013171374213374
6102,7183,There's a Girl in My Soup (1970),Comedy,3.5625,0.0010244402165957
6103,7185,Real Men (1987),Comedy|Sci-Fi,3.5455,0.0014634860237082
6104,7186,Once Upon a Crime... (1992),Comedy|Mystery,2.625,0.0004390458071124
6105,7189,"Car 54, Where Are You? (1994)",Comedy,1.5,0.0007317430118541
6106,7190,Jane Eyre (1970),Drama,3.7727,0.0014634860237082
6107,7191,Blame It on the Bellboy (1992),Comedy,2.8846,0.0017561832284499
6108,7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,2.7143,0.0080491731303954
6109,7194,Bonjour tristesse (1958),Drama,3.9,0.0005853944094833
6110,7195,"Enforcer, The (1951)",Crime|Drama|Film-Noir,3.1,0.0005853944094833
6111,7198,"Pick-up Artist, The (1987)",Comedy|Romance,2.1053,0.0026342748426748
6112,7199,Melvin Goes to Dinner (2003),Comedy|Drama,3.0952,0.0029269720474165
6113,7201,Crime Spree (2003),Comedy|Crime,3.25,0.0007317430118541
6114,7202,Beyond Re-Animator (2003),Horror,2.8125,0.0021952290355623
6115,7205,"Wind and the Lion, The (1975)",Adventure,3.9286,0.0019025318308207
6116,7206,Mon Oncle (My Uncle) (1958),Comedy,4.0109,0.0065856871066871
6117,7207,Where the Boys Are (1960),Comedy,2.8929,0.0019025318308207
6118,7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror,3.2667,0.0042441094687539
6119,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy,3.9483,0.008341870335137
6120,7210,My Darling Clementine (1946),Western,3.8222,0.0064393385043163
6121,7211,People Will Talk (1951),Comedy|Romance,3.7308,0.0017561832284499
6122,7212,I Was a Male War Bride (1949),Comedy|Romance,3.5303,0.0046831552758664
6123,7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,4.0658,0.0109761451778119
6124,7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller,3.6866,0.0096590077564745
6125,7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller,3.7857,0.0060002926972038
6126,7218,"Ox-Bow Incident, The (1943)",Drama|Western,3.8095,0.0060002926972038
6127,7219,They Drive by Night (1940),Drama,3.625,0.001609834626079
6128,7220,Micki + Maude (1984),Comedy,2.2143,0.0008780916142249
6129,7221,Platinum Blonde (1931),Comedy|Romance,3.3333,0.0007317430118541
6130,7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama,2.6176,0.0023415776379332
6131,7223,D.O.A. (1950),Drama|Film-Noir|Mystery,3.8068,0.0062929899019455
6132,7224,"Boy with Green Hair, The (1948)",Children|Drama,2.6,0.0005853944094833
6133,7225,Pumping Iron (1977),Documentary,3.6129,0.0043904580711247
6134,7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller,3.125,0.0004390458071124
6135,7227,"Trouble with Angels, The (1966)",Comedy,3.5,0.0026342748426748
6136,7228,Cool World (1992),Animation|Comedy|Fantasy,2.3403,0.0103907507683286
6137,7229,Money for Nothing (1993),Comedy|Crime,2.7,0.0005853944094833
6138,7234,"Strada, La (1954)",Drama,4.0714,0.0141958144299701
6139,7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller,3.4806,0.0149275574418242
6140,7236,"Boy and His Dog, A (1975)",Sci-Fi,3.4388,0.0070247329137996
6141,7237,"Last Tycoon, The (1976)",Drama|Romance,3.5,0.0007317430118541
6142,7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,3.9524,0.0029269720474165
6143,7239,Marooned (1969),Drama|Sci-Fi,3.0,0.0017561832284499
6144,7241,Kanal (1957),Drama|War,4.0769,0.0017561832284499
6145,7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama,3.8947,0.0026342748426748
6146,7244,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi,1.0,0.0
6147,7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical,3.3312,0.0232694277769613
6148,7249,Plaza Suite (1971),Comedy,3.1875,0.0010244402165957
6149,7250,"Out of Towners, The (1970)",Comedy,3.1852,0.0038050636616414
6150,7252,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi,2.0714,0.0019025318308207
6151,7253,It (1927),Comedy|Romance,3.1667,0.0007317430118541
6152,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,3.6688,0.1342016683740473
6153,7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance,2.8231,0.0093663105517328
6154,7256,Touching the Void (2003),Adventure|Documentary,3.9912,0.0329284355334358
6155,7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller,2.6071,0.0060002926972038
6156,7258,"Perfect Score, The (2004)",Comedy|Crime,2.8942,0.0074637787209121
6157,7259,You Got Served (2004),Drama|Musical,2.1875,0.0045368066734956
6158,7260,Latter Days (2003),Comedy|Drama|Romance,3.6429,0.0019025318308207
6159,7261,Barbershop 2: Back in Business (2004),Comedy,2.9655,0.0040977608663831
6160,7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime,2.4375,0.0010244402165957
6161,7263,Miracle (2004),Drama,3.845,0.0248792624030404
6162,7265,"Dreamers, The (2003)",Drama,3.4575,0.0153666032489367
6163,7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi,2.9167,0.002487926240304
6164,7270,Sleep with Me (1994),Comedy|Drama|Romance,3.4286,0.0008780916142249
6165,7272,Super Fly (Superfly) (1972),Action|Crime|Drama,3.2143,0.0019025318308207
6166,7275,Uptown Saturday Night (1974),Comedy,2.9,0.0005853944094833
6167,7280,Blacula (1972),Horror,2.2727,0.0014634860237082
6168,7281,"Scream, Blacula, Scream! (1973)",Horror,2.25,0.0004390458071124
6169,7283,Swing Shift (1984),Drama,3.1,0.0013171374213374
6170,7284,Trespass (1992),Action|Crime|Thriller,2.8214,0.0019025318308207
6171,7285,Thirteen (2003),Drama,3.5697,0.0302941606907609
6172,7286,Simple Men (1992),Comedy|Drama,2.9688,0.0021952290355623
6173,7289,"Silent Night, Bloody Night (1973)",Horror,1.25,0.0001463486023708
6174,7292,Best Defense (1984),Comedy|War,1.7857,0.0008780916142249
6175,7293,50 First Dates (2004),Comedy|Romance,3.3784,0.0913215278793953
6176,7294,Welcome to Mooseport (2004),Comedy,2.7708,0.0068783843114288
6177,7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,3.9259,0.0038050636616414
6178,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,3.8286,0.004975852480608
6179,7300,Vanishing Point (1971),Action|Drama,3.5455,0.0046831552758664
6180,7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,3.6842,0.0026342748426748
6181,7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,4.0333,0.0020488804331915
6182,7303,"Diary of Anne Frank, The (1959)",Drama|War,3.7348,0.0095126591541036
6183,7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,3.3,0.0020488804331915
6184,7305,Black Widow (1987),Crime|Drama|Mystery|Thriller,3.3429,0.004975852480608
6185,7306,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,3.8,0.0005853944094833
6186,7307,Flesh & Blood (1985),Action|Adventure|Drama|War,3.1875,0.0033660178545289
6187,7308,King Solomon's Mines (1985),Adventure|Comedy,2.3235,0.0048295038782372
6188,7310,Raw Deal (1986),Action,2.8,0.0042441094687539
6189,7311,"Goodbye, Mr. Chips (1939)",Drama|Romance,3.8529,0.0073174301185412
6190,7312,"Follow Me, Boys! (1966)",Comedy|Drama,3.6667,0.0007317430118541
6191,7313,Fire Birds (1990),Action|Adventure,2.5385,0.0017561832284499
6192,7314,Robot Stories (2003),Drama|Sci-Fi,2.5714,0.0008780916142249
6193,7315,Against the Ropes (2004),Comedy|Drama,2.4118,0.0023415776379332
6194,7316,Confessions of a Teenage Drama Queen (2004),Comedy,2.3684,0.0081955217327662
6195,7317,EuroTrip (2004),Adventure|Comedy,3.1769,0.0283916288599402
6196,7318,"Passion of the Christ, The (2004)",Drama,3.149,0.0440509293136186
6197,7319,Club Dread (2004),Comedy|Horror,2.5833,0.0077564759256537
6198,7320,Dirty Dancing: Havana Nights (2004),Romance,2.9394,0.0046831552758664
6199,7321,Twisted (2004),Thriller,2.6667,0.0042441094687539
6200,7323,"Good bye, Lenin! (2003)",Comedy|Drama,3.8919,0.0594175325625553
6201,7324,Hidalgo (2004),Adventure|Drama,3.2791,0.0237084735840738
6202,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,3.0593,0.0480023415776309
6203,7326,"Reckoning, The (2004)",Crime|Drama,3.0357,0.0019025318308207
6204,7327,Persona (1966),Drama,4.1374,0.0131713742133743
6205,7328,"Passion of Anna, The (Passion, En) (1969)",Drama,3.4091,0.0014634860237082
6206,7331,"Serpent's Egg, The (Schlangenei, Das) (1977)",Drama|Thriller,2.5,0.0001463486023708
6207,7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,3.9722,0.002487926240304
6208,7334,"Front, The (1976)",Comedy|Drama,3.6613,0.0043904580711247
6209,7335,Pickup on South Street (1953),Film-Noir,4.0185,0.0038050636616414
6210,7336,"Damned, The (La Caduta degli dei) (1969)",Drama|War,3.75,0.0010244402165957
6211,7338,Richard III (1955),Drama|War,4.0952,0.0029269720474165
6212,7340,Just One of the Guys (1985),Comedy,2.9,0.0042441094687539
6213,7341,The Chase (1966),Crime|Drama|Thriller,3.75,0.0004390458071124
6214,7345,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,2.4079,0.0054148982877205
6215,7346,"Girl Next Door, The (2004)",Comedy|Romance,3.3537,0.0358554075808523
6216,7347,Secret Window (2004),Mystery|Thriller,3.2378,0.032782086931065
6217,7348,Spartan (2004),Thriller,3.4604,0.0146348602370825
6218,7349,Broken Wings (Knafayim Shvurot) (2002),Drama,4.2222,0.0011707888189666
6219,7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,3.5455,0.0046831552758664
6220,7353,Clifford (1994),Comedy,1.55,0.0013171374213374
6221,7354,Mad Dog and Glory (1993),Comedy|Drama|Romance,3.0312,0.0045368066734956
6222,7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy,3.5556,0.002487926240304
6223,7357,Peyton Place (1957),Drama|Romance,3.6818,0.0014634860237082
6224,7359,Walk Like a Man (1987),Comedy,2.1875,0.0010244402165957
6225,7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,3.6622,0.0598565783696678
6226,7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,4.0813,0.332064978779404
6227,7362,Taking Lives (2004),Crime|Drama|Thriller,2.9615,0.0112688423825535
6228,7364,Intermission (2003),Comedy|Crime|Drama,3.4,0.0057075954924622
6229,7365,Noi the Albino (Nói albinói) (2003),Drama,3.5435,0.0032196692521581
6230,7366,Jersey Girl (2004),Comedy|Drama|Romance,3.1911,0.0178545294892407
6231,7367,"Ladykillers, The (2004)",Comedy|Crime,2.9852,0.0295624176789068
6232,7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,2.0845,0.0102444021659578
6233,7371,Dogville (2003),Drama|Mystery|Thriller,3.7841,0.039514122640123
6234,7372,Ned Kelly (2003),Drama,3.0263,0.0026342748426748
6235,7373,Hellboy (2004),Action|Adventure|Fantasy|Horror,3.2973,0.0803453827015834
6236,7374,Home on the Range (2004),Animation|Children|Comedy|Musical|Western,2.5,0.0038050636616414
6237,7375,"Prince & Me, The (2004)",Comedy|Romance,3.1207,0.008341870335137
